Date;ABCB4 BS Equity;ABEV3 BS Equity;ALLL3 BS Equity;ALPA4 BS Equity;ALSC3 BS Equity;ALUP11 BS Equity;AMAR3 BS Equity;ANIM3 BS Equity;ARTR3 BS Equity;BBAS3 BS Equity;BBDC3 BS Equity;BBDC4 BS Equity;BBRK3 BS Equity;BBSE3 BS Equity;BBTG11 BS Equity;BEEF3 BS Equity;BEMA3 BS Equity;BISA3 BS Equity;BOVA11 BS Equity;BPHA3 BS Equity;BRAP4 BS Equity;BRCR11 BS Equity;BRFS3 BS Equity;BRIN3 BS Equity;BRKM5 BS Equity;BRML3 BS Equity;BRPR3 BS Equity;BRSR6 BS Equity;BTOW3 BS Equity;BVMF3 BS Equity;CCRO3 BS Equity;CCXC3 BS Equity;CESP6 BS Equity;CIEL3 BS Equity;CMIG3 BS Equity;CMIG4 BS Equity;CPFE3 BS Equity;CPLE3 BS Equity;CPLE6 BS Equity;CRUZ3 BS Equity;CSAN3 BS Equity;CSMG3 BS Equity;CSNA3 BS Equity;CTIP3 BS Equity;CVCB3 BS Equity;CYRE3 BS Equity;CZLT33 BS Equity;DIRR3 BS Equity;DTEX3 BS Equity;ECOR3 BS Equity;ELET3 BS Equity;ELET6 BS Equity;ELPL4 BS Equity;EMBR3 BS Equity;ENBR3 BS Equity;ENEV3 BS Equity;EQTL3 BS Equity;ESTC3 BS Equity;ETER3 BS Equity;EVEN3 BS Equity;EZTC3 BS Equity;FHER3 BS Equity;FIBR3 BS Equity;FJTA4 BS Equity;FLRY3 BS Equity;GETI3 BS Equity;GETI4 BS Equity;GFSA3 BS Equity;GGBR3 BS Equity;GGBR4 BS Equity;GOAU4 BS Equity;GOLL4 BS Equity;GRND3 BS Equity;HBOR3 BS Equity;HGTX3 BS Equity;HRTP3 BS Equity;HYPE3 BS Equity;IDNT3 BS Equity;IGTA3 BS Equity;IMCH3 BS Equity;ITSA4 BS Equity;ITUB3 BS Equity;ITUB4 BS Equity;JBSS3 BS Equity;JHSF3 BS Equity;JSLG3 BS Equity;KEPL3 BS Equity;KLBN11 BS Equity;KLBN4 BS Equity;KROT3 BS Equity;LAME3 BS Equity;LAME4 BS Equity;LEVE3 BS Equity;LIGT3 BS Equity;LLIS3 BS Equity;LPSB3 BS Equity;LREN3 BS Equity;LUPA3 BS Equity;MAGG3 BS Equity;MDIA3 BS Equity;MGLU3 BS Equity;MILS3 BS Equity;MMXM3 BS Equity;MPLU3 BS Equity;MRFG3 BS Equity;MRVE3 BS Equity;MULT3 BS Equity;MYPK3 BS Equity;NATU3 BS Equity;ODPV3 BS Equity;OGXP3 BS Equity;OIBR3 BS Equity;OIBR4 BS Equity;OSXB3 BS Equity;PCAR4 BS Equity;PDGR3 BS Equity;PETR3 BS Equity;PETR4 BS Equity;PFRM3 BS Equity;PIBB11 BS Equity;PMAM3 BS Equity;POMO4 BS Equity;POSI3 BS Equity;PRML3 BS Equity;PSSA3 BS Equity;QGEP3 BS Equity;QUAL3 BS Equity;RADL3 BS Equity;RAPT4 BS Equity;RENT3 BS Equity;RLOG3 BS Equity;RPMG3 BS Equity;RSID3 BS Equity;SANB11 BS Equity;SBSP3 BS Equity;SEER3 BS Equity;SLCE3 BS Equity;SLED4 BS Equity;SMLE3 BS Equity;SMTO3 BS Equity;STBP11 BS Equity;SULA11 BS Equity;SUZB5 BS Equity;TAEE11 BS Equity;TBLE3 BS Equity;TCSA3 BS Equity;TGMA3 BS Equity;TIMP3 BS Equity;TOTS3 BS Equity;TPIS3 BS Equity;TRPL4 BS Equity;UCAS3 BS Equity;UGPA3 BS Equity;UNIP6 BS Equity;USIM3 BS Equity;USIM5 BS Equity;VAGR3 BS Equity;VALE3 BS Equity;VALE5 BS Equity;VIVR3 BS Equity;VIVT4 BS Equity;VLID3 BS Equity;VVAR11 BS Equity;WEGE3 BS Equity;IBOV Index;IBX Index;IBX50 Index;SPX Index
12/11/2012;11,217;16,184;8,91;11,975;22,75;0;29,49;0;18,9;20,77;24,364;29,082;6,17;0;30,56;11,49;6,09;3,39;56,01;13,5;28,8;153;36,4;18,85;13,97;26,1;24,11;14,15;9,276;13,17;18,35;0;16,05;22,583;14,752;15,775;22,26;20,8;26,4;28,14;34,999;43,06;10,89;24,207;0;17,51;34,63;12,75;11,818;17,97;9,77;13,6;14,18;14,2;12,17;10,706;18,412;13,21;4,17;8,25;26,88;10,21;19,31;3,34;23;19,65;23,32;3,8;14,87;18,21;23,2;10,21;13,8;9,254;44,96;59,1;15,25;1,9;26,06;22,89;7,296;22,231;24,628;6,52;8,55;12,2;11,238;0;2,318;5,579;12,552;14,072;25,9;21;8,18;18,55;76,79;1,136;7,24;68,7;10,85;30;23,935;44,49;10,86;10,34;57,9;25,58;54,99;11;4,9;9,72;8,21;10,5;91,607;3,23;21,07;20,44;14,85;86,2;3,7;5,98;5,15;1,972;22,48;12,95;22,4;22;8,8;32,829;0;0,358;20,394;14,05;27,617;0;19,75;24,67;0;24,97;27,87;13,816;5,57;22,233;33,39;7,9;34,3;7,92;40,89;10,686;29,468;11,4;44,5;0,42;11,59;10,8;3,229;37;36,03;1,17;47,79;35,59;0;18,062;57064,31;20629,7;8529,84;1380,03
09/11/2012;11,123;16,148;9,08;12,091;22,6;0;29,52;0;19,3;20,95;24,618;29,273;6,2;0;30,99;11,5;5,9;3,36;56,32;13,3;28,86;153;36,59;18,5;13,85;26,04;24,85;14,95;9,213;13,25;18,57;0;17,17;22,513;15,05;15,904;22,35;22,25;27,85;27,37;35,402;43,7;11,05;24,097;0;17,9;35,09;12,75;11,76;18,03;10,06;13,76;14,36;14,14;12,49;11,222;18,611;13,163;4,305;8,45;27,21;10,44;19;3,29;23,3;19,3;22,72;3,77;14,92;18,13;22,97;10,4;13,5;9,654;45,43;59,5;15,32;1,9;26,28;22,81;7,272;22,314;24,645;6,57;8,73;12,34;11,179;0;2,299;5,663;12,504;13,976;25,93;22,1;8,29;18,9;77;1,141;7,3;69;11,19;30,16;23,695;43,7;10,7;10,65;58,97;25,82;55,29;11,3;4,85;9,61;8,15;10,8;90,897;3,32;21,44;20,78;14,85;86,13;3,63;6,065;5,3;2,014;22,79;12,82;21,8;22,25;8,944;33,848;0;0,349;20,688;14;27,933;0;20;24,55;0;25,3;28,31;13,69;5,53;22,167;33,72;8,27;34,5;7,7;40,24;10,804;31,165;11,3;43,65;0,42;11,41;10,66;3,229;37,3;36,33;1,14;47,09;36;0;18,077;57357,71;20747,97;8574,07;1379,85
08/11/2012;11,489;16,378;9,4;12,355;22,7;0;30,43;0;19,68;21,45;24,636;29,327;6,2;0;31,2;11,29;5,69;3,45;56,43;13,47;28,9;154;37,15;18,3;14,54;26,1;24,9;15,1;9,474;13,32;18,35;0;17,5;22,733;14,671;15,416;22,8;24,3;28,9;27,92;35,223;44,5;11,11;24,147;0;17,95;34,98;12,7;11,86;17,9;10,3;14,14;14,81;14,15;12,5;11,076;18,711;13,13;4,31;8,6;27,34;10,4;18,63;3,25;22,31;19,2;23,17;3,76;15;18,1;23,15;10,38;14,2;9,6;47,66;54,3;15,65;1,93;26;22,89;7,296;22,215;24,628;6,64;8,8;12,24;11,129;0;2,301;5,53;12,68;14,12;26,2;22,05;8,7;18,755;77;1,123;7,49;69,75;11,4;30,6;23,695;45;11;10,53;59;26,01;55,38;11,19;4,77;9,9;8,37;10,5;90,257;3,42;21,26;20,61;14,85;86,11;3,4;6,145;5,6;2,048;22,68;12,96;21,66;22,44;9,136;33,524;0;0,349;20,883;13,93;27,923;0;19,95;24,26;0;25,29;28;13,606;5,45;22,2;34,54;8,34;34,35;7,76;40,77;10,647;30,996;11,35;44,03;0,42;11,56;10,9;2,889;36,98;36,06;1,18;46,75;37,5;0;18,154;57524,45;20786,73;8581,29;1377,51
07/11/2012;11,724;16,598;9,45;12,521;22,6;0;30,6;0;19,76;22,45;25;29,818;6,18;0;31,29;11,65;5,58;3,57;57,36;13,5;29,76;154,95;37,48;18,35;14,6;26,23;25,19;15,4;9,708;13,72;18,35;0;17,2;22,542;15,246;16,121;23,15;24,1;29,7;28,01;34,444;45,5;11,4;23,517;0;18,08;34,3;12,92;11,893;17,96;10,52;14,77;15,59;14,47;12,58;10,998;18,711;13;4,35;8,67;27,61;10,45;18,69;3,29;23,07;19,62;23,4;3,9;15,1;18,26;23,21;10,8;14,55;9,646;47,7;58,6;16,08;1,88;26;22,18;7,451;22,645;25,19;6,7;8,75;12,55;10,891;0;2,366;5,313;12,664;14,08;26,97;22,3;8,7;18,565;77,13;1,114;7,55;71,25;11,41;29,4;24,473;46,26;11,08;11;57,2;26,59;54,66;11;4,78;9,74;8,25;10,68;92,247;3,51;21,89;21,18;15,54;87,71;3,52;6,2;5,61;1,997;22,69;12,93;21,5;22,1;9,208;34,838;0;0,358;21,47;14,1;28,447;0;19,85;24,45;0;25,5;28,9;13,858;5,55;22,33;35,42;8,4;35;7,89;41,25;10,735;31,135;11,08;43,25;0,41;11,5;10,8;3,059;37,83;36,81;1,22;46,59;38,9;0;18,392;58517,35;21122,5;8734,91;1394,53
06/11/2012;11,78;16,718;9,65;12,76;23;0;30,9;0;19,6;23;25,564;30,545;6,21;0;31,5;11,49;4,96;3,66;58,29;13,08;30,12;155;37,6;18,1;14,53;26,6;25,65;15,9;9,573;13,82;18,1;0;17,28;22,396;15,314;16,365;23,26;24,53;30,24;28,2;35,115;45,34;11,83;23,397;0;18,23;34,49;13;11,942;17,95;10,9;15,34;16,29;14,52;12,6;10,852;18,86;13,317;4,35;8,57;27,6;10,86;18,84;3,32;23;19,75;23,69;3,9;15,48;18,75;23,89;10,76;15,2;9,531;48,02;59,7;16,47;1,87;26,3;21,35;7,639;23,306;25,835;6,82;8,74;12,72;10,664;0;2,36;5,26;12,672;14,2;26,7;22,5;8,7;18,55;77,4;1,136;7,59;71,4;11,77;29,75;25,79;46,6;11,12;10,99;59,78;27;55,25;10,95;5;9,88;8,31;11,1;92,097;3,64;22,44;21,68;14,8;89;3,58;6,17;5,4;2,056;22,43;12,85;21,25;22,18;9,352;34,857;0;0,329;22,106;14,4;28,653;0;20,17;24,64;0;25,38;29,5;13,984;5,6;22,283;35,88;8,48;34,9;7,87;41,25;10,706;30,927;10,7;42,9;0,42;11,62;10,97;2,974;38,23;37,2;1,22;46,2;39,81;0;18,462;59458,59;21417,01;8872,93;1428,39
05/11/2012;11,498;16,714;9,62;12,727;22,99;0;30,65;0;19,47;22,44;25,227;30,136;6;0;31,4;11,13;5;3,53;57,1;12,69;29,9;153,61;37,5;18,4;14,1;26,86;26,45;15,92;8,737;13,2;18,1;0;17,19;22;15,402;16,405;23,23;24,65;30,34;27,25;35,607;46,4;11,4;23,307;0;17,75;34,3;12,45;11,86;17,85;11,04;15,42;16,4;14,27;12,59;10,959;19,099;13,167;4,46;8,15;27,15;10,99;18,06;3,3;23,15;19,75;23,61;3,8;14,77;18,08;22,89;10,55;15,15;9,431;47,75;58,9;16,3;1,81;26,52;21;7,566;22,826;25,595;6,69;8,7;12,5;10,446;0;2,341;5,18;12,512;14;25,8;22,29;8,57;18,1;76,55;1,145;7,47;69,75;11,7;30,5;24,772;46,83;10,5;10,65;59,7;26;55,5;10,87;4,71;9,74;8,24;11,04;92,097;3,45;22;21,24;14,95;87,7;3,6;6,315;5,29;1,955;22,01;12,88;20,89;22,8;9,04;34,429;0;0,32;20,59;14,27;28,977;0;20;24,41;0;24,95;29,3;14,144;5,46;22,3;36,49;8,29;34,99;7,58;39,82;10,942;31,314;10,8;42,4;0,41;10,94;10,27;2,974;38,05;36,93;1,23;44,79;40,79;0;18,592;58209,76;21144,35;8740,64;1417,26
01/11/2012;11,123;16,598;9,7;12,711;22,95;0;31;0;19,2;23,09;25,236;30,164;5,74;0;31,05;11,2;4,97;3,62;57,43;12,5;30;153,95;37;17,99;14,2;26,93;26,15;16,56;8,971;13,5;17,89;0;18,24;21,688;15,307;16,886;23,9;24,5;30,5;26,5;35,652;48,1;11,5;23,597;0;17,65;34,5;12,25;11,893;17,6;11,58;16,8;16,79;14,2;13,04;11,154;18,661;13,13;4,425;8,31;26,98;11,14;18,02;3,3;23,6;19,8;23,7;3,7;14,77;17,97;23,24;10,09;15,41;9,454;48,4;60,4;16,27;1,89;26,29;20,95;7,598;23,099;25,62;6,89;8,86;12,4;10,228;0;2,292;5,119;12,352;13,84;26,1;22,55;8,66;18;77;1,163;7,51;69,7;11,5;30,89;24,353;48,44;10,7;10,6;59,73;25,22;55;10,6;4,87;9,65;8,21;11,2;91,997;3,49;21,65;20,85;14,8;88;3,6;6,32;5,27;1,947;22,01;12,75;20,9;23,24;8,64;34,762;0;0,31;20,786;14,52;28,667;0;19,8;24,75;0;25,19;29,01;14,236;5,55;22,25;35,84;8,44;35,35;7,45;41;10,844;32,693;10,6;42,7;0,42;10,97;10,29;2,974;38,39;37,17;1,23;45,47;38,39;0;18;58382,68;21159,45;8736,57;1427,59
31/10/2012;10,832;16,598;9,24;12,711;23,1;0;29,81;0;19,1;21,67;24,3;29,091;5,7;0;32;11;4,85;3,55;56,04;12,35;30;153,9;36,95;17,94;13,42;26,7;26,6;16,05;8,881;13;17,86;0;18,25;20,938;14,975;16,466;23,6;24,35;30;26,5;34,847;47,94;11,23;23,397;0;17,22;33,65;12,16;11,678;17,74;11,15;16,15;16,13;14,2;12,7;10,443;17,914;12,9;4,2;8,1;26,7;11,11;17,24;3,31;23,89;19,34;23,07;3,73;14,77;17,75;22,76;10,15;15,35;8,808;46,66;61;16,15;1,95;25,8;20,9;7,272;21,983;24,545;6,57;8,82;11,8;10,01;0;2,258;5,075;12,32;13,6;25,59;21,85;8,66;17,45;75,2;1,136;7,58;68,2;11,31;31,14;24,054;47,19;10,5;10,3;59,5;24,9;54,15;10,5;4,71;9,6;8,14;11,45;93,197;3,42;21,5;20,8;14,56;86,49;3,41;5,955;5,26;1,905;21,6;12,56;20,84;22,35;8,592;33,905;0;0,329;20,883;13,95;28,66;0;19,4;25,23;0;25,38;29,2;13,438;5,28;22,333;35;8,4;35;7,2;41,3;10,992;32,296;10,25;42,6;0,41;10,62;9,81;2,974;37,45;36,35;1,23;45;38,23;0;17,946;57068,18;20741,23;8547,22;1412,16
30/10/2012;10,278;16,638;9,34;12,314;22,7;0;29,35;0;19,06;21,91;24,582;29,318;5,75;0;31,99;10,84;4,96;3,6;56,63;12,15;29,89;153,9;37,15;17,95;13,48;27,24;26,46;16,13;8,755;13,22;18,35;0;18,75;21,396;15,023;16,825;23,65;24,61;30,34;26,8;34,793;47,5;11,42;23,697;0;17,3;33,99;12,22;11,57;17,65;11,15;16;16,27;14,34;12,67;10,22;17,904;12,667;4,41;7,89;26,41;11,07;17,5;3,29;23,1;19,35;23,35;3,89;15,01;17,99;22,97;10,19;15,3;8,654;45,86;60,9;16,1;1,82;26,3;21,14;7,329;22,331;24,76;6,66;8,75;11,64;10,119;0;2,224;4,973;12,224;13,512;25,38;22,28;8,5;17,085;72,8;1,141;7,59;67,4;11,3;31,65;23,456;45,7;10,61;10,56;60,75;25;53,94;10,35;4,78;9,88;8,35;11,47;93,097;3,45;22,3;21,53;14,62;86,83;3,34;5,965;5,29;1,955;21,37;12,41;20,29;22,6;8,752;33,238;0;0,291;21,617;13,83;29,333;0;19,27;25,59;0;25,15;29,5;13,102;5,29;22,65;35,3;8,44;34,45;7,3;41,01;10,735;30,907;10,15;43,35;0,41;10,94;10,05;2,974;37,45;36,37;1,21;44,8;38,5;0;17,9;57683,76;20954,67;8649,07;0
29/10/2012;10,475;16,728;9,1;12,479;22,75;0;29,39;0;19,1;21,89;24,391;29,109;5,8;0;31,5;10,6;4,92;3,51;56,14;12,1;29,6;154;37,47;17,99;13,38;26,5;26,28;15,73;8,755;13,18;18,2;0;18,79;20,625;15,077;16,656;23,67;25,43;30,89;27,2;34,176;47,48;11,17;23,097;0;17,3;33,2;12,25;11,57;17,6;11,1;15,95;16,45;14,18;12,78;9,976;17,894;12,667;4,345;7,79;26,02;10,97;18,1;3,21;23,3;19,34;22,98;3,72;14,81;17,89;22,78;10,1;15,4;8,592;45,25;62,2;15,91;1,79;26,3;21,1;7,255;21,81;24,463;6,64;8,8;11,5;10,367;0;2,18;4,875;12,12;13,616;25,07;22,08;8,25;17,5;72,61;1,105;7,57;66,3;11,41;31,29;23,456;45,5;10,7;10,61;59,69;25,2;54,2;10,25;4,61;9,82;8,27;11,6;93,447;3,41;22,1;21,35;14,55;86,2;3,33;6,06;5,19;1,93;21,35;12,27;19,99;22,99;8,872;32,705;0;0,3;21,568;13,83;28,767;0;19,85;26,22;0;25,03;26,85;13,556;5,34;22,733;34,7;8,3;34,19;7,02;42,45;10,272;29,915;10,1;43,25;0,4;10,68;9,9;2,974;37,27;36,09;1,21;44,2;38,6;0;17,885;57176,58;20819,76;8588,14;0
26/10/2012;10,55;16,44;9,05;12,645;22,5;0;29,33;0;19,15;21,78;24,227;29,1;5,91;0;31,75;10,89;5,14;3,56;56,29;11,91;29,48;153,95;37,7;17,85;13,91;26,8;26;15,85;8,989;13,27;18,01;0;19,25;20,313;15,138;16,656;23,54;25,19;30,89;26,64;34,104;47,06;11,07;22,797;0;17,2;32,99;12,4;11,669;17,5;11,52;16,31;16,41;14,17;12,63;9,801;17,855;12,867;4,875;7,68;26,07;11,2;17,7;3,17;22,85;19,33;22,81;3,79;14,58;17,6;22,26;10,16;15,03;8,6;46;62,9;15,61;1,79;25,7;21,1;7,239;22,066;24,455;6,63;8,36;11,48;10,228;0;2,146;4,806;12,208;13,624;24,89;22,1;8,3;17,5;72;1,189;7,45;67,25;11,5;30,79;23,935;46,05;10,51;10,6;58,5;25,29;54,05;10,15;4,49;9,76;8,28;11,4;92,497;3,46;22,89;22,1;14,69;86,43;3,37;6,065;5,2;2,064;21,23;12,24;19,81;22,5;8,76;32,838;0;0,3;22,204;13,85;28,493;0;20;26,72;0;25,2;26,94;13,522;5,37;22,5;34,89;8,1;34,46;6,89;41;10,242;30,292;9,91;42,7;0,41;10,6;9,7;3,059;37,03;35,95;1,22;43,9;38,7;0;17,885;57276,81;20848,75;8613,77;1411,94
25/10/2012;10,907;16,458;9,2;12,727;22,17;0;28,5;0;19,45;22,2;24,464;29,482;5,96;0;32,2;10,95;5,13;3,65;56,71;12,21;29,69;154;38,02;17,7;13,88;27;26,11;15,75;9,42;13,19;18,09;0;19,15;19,792;15,26;16,737;23,62;25,61;31,45;26,83;33,102;47;11,34;23,707;0;17,55;32;11,91;11,413;17,6;11,64;16,54;16,7;14,13;12,52;9,976;18,014;12,717;4,875;7,85;26,3;11,12;18,1;3,05;23,5;19,34;22,75;3,77;14,85;18,05;22,89;10,48;14,42;8,692;45;62;16,03;1,75;25,44;21,1;7,337;22,215;24,793;6,55;8,27;11,43;9,852;0;2,19;4,813;12;13,296;24,59;22,13;8,6;17,455;72;1,189;7,56;66,16;11,87;30,85;24,473;44,62;10,16;11,02;58,63;25;54,2;10,55;4,75;9,9;8,33;11,99;91,887;3,58;22,52;21,75;14,69;87,8;3,36;6,09;5,15;2,148;21,35;12,03;19,89;22,4;8,72;32,571;0;0,31;22,742;14,25;27,977;0;20,21;26,9;0;24,7;27,6;13,346;5,68;22,433;34,2;8,4;34,3;6,94;40,6;10,282;29,816;10,1;43,1;0,41;11,05;10,1;2,974;37,31;36,2;1,26;43,89;38;0;17,9;57836,78;20922,06;8648,06;1412,97
24/10/2012;10,898;16,468;9,19;12,603;21,56;0;28,43;0;19,3;21,78;23,973;28,773;6,09;0;31,8;10,98;5,17;3,75;56,14;12,35;28,03;154,3;38;18,31;13,75;26,9;26,14;15,81;9,573;12,84;17,95;0;18,41;19,25;15,179;16,92;23,45;25,57;31,65;27,23;32,968;46,74;11,2;23,247;0;17,37;32,17;11,85;11,281;17,53;11,62;16,45;16,89;14,2;12,21;9,704;18,73;12,533;4,895;7,99;26,33;11,25;18,45;3,03;23,45;19,09;22,63;4;15,02;18,15;22,92;10,42;14,14;8,923;44,96;62,5;16,4;1,7;25,9;20,6;7,239;21,942;24,446;6,46;8,37;11,35;9,674;0;2,227;4,724;12,312;13,72;24,2;21,94;8,75;17,675;73,15;1,18;7,49;64,42;12,12;30,85;23,755;44,8;10,28;11,15;58,56;24,98;54,82;10,76;4,63;9,81;8,21;12,15;95,497;3,53;22,27;21,54;14,7;85,79;3,08;5,85;5,16;2,165;21,25;11,74;19,99;22,85;8,592;32,676;0;0,31;22,693;14,12;28,24;0;20,29;26,89;0;24,4;27,59;13,354;5,83;22,667;33,85;8,5;34;6,95;41,18;10,154;29,24;9,89;43,29;0,41;10,99;9,95;3,059;35,32;34,29;1,24;43,54;38,6;0;17,769;57160,74;20667,75;8517,99;1408,75
23/10/2012;10,888;16,61;9,46;12,719;23,15;0;28,8;0;19,22;22;23,8;28,555;6,28;0;31,5;11;5,12;3,77;56,5;12,3;28,33;153,99;37,6;18,2;14,03;28,3;27,41;15,2;9,878;13;17,9;0;18,84;18,688;15,28;16,941;23,55;25,3;32;27,77;33,219;47,26;11,39;23,697;0;17,58;32,4;11,9;11,603;17,3;11,9;16,84;17,51;14,42;12,55;9,733;18,711;12,38;4,85;7,99;26,45;11,15;19,26;3,02;23,42;19,19;22,25;4,08;14,74;17,95;22,69;10,75;14;8,615;44,75;60;16,85;1,68;27,14;19,67;6,92;21,488;23,488;6,5;8,35;11,4;9,406;0;2,212;4,753;12,512;13,8;24,2;21,54;8,7;17,685;73,9;1,198;7,46;65,05;12,16;30,89;24,772;43,7;10,45;11,33;60,35;25,02;54,96;10,69;5,02;9,86;8,22;12,31;96,397;3,6;22,5;21,67;14,68;86,18;3,03;5,8;5,18;2,174;21,15;11,31;19,15;22,92;8,448;33,352;0;0,262;23,231;14,2;27,967;0;19,95;27;0;24;27,53;13,111;5,91;22,75;33,8;8,55;33,6;7,24;41,5;10,006;29,25;9,8;42,15;0,4;11,47;10,1;3,059;35,57;34,56;1,25;44,05;38,7;0;17,838;57690,24;20709,01;8533,85;1413,11
22/10/2012;10,991;16,674;9,3;12,645;23,65;0;28,77;0;19,29;22,7;24,055;28,864;6,48;0;32,06;10,99;5,18;3,82;57,75;12,4;29,24;153;37,6;18,27;14,25;28,86;27,99;15,74;9,528;13,4;18,09;0;19,42;19,633;15,49;17,11;23,38;26,26;31,99;28,35;33,818;48,3;11,5;24,347;0;17,89;32,7;12,35;11,57;17,35;11,97;17,03;17,53;14,21;12,34;9,665;18,541;12,463;4,85;8,09;26,8;11,1;19,33;3,02;24;19,24;22,5;4,36;14,77;17,92;22,71;10,8;13,94;8,615;44,75;58,1;16,87;1,6;27,25;19,45;7,149;21,86;24,256;6,8;8,66;11,53;9,228;0;2,258;4,768;12,576;13,976;23,1;22,09;9,32;18,09;74,42;1,189;7,75;65,6;12,47;32,17;25,431;43,2;11,58;11,7;61,1;25;55,24;10,8;5,05;9,97;8,25;12,75;95,797;3,68;22,95;22,05;14,68;87,12;3,08;5,985;5,3;2,19;21,1;11,44;19,2;23,08;8,528;33,352;0;0;23,231;14,37;28,8;0;20;26,92;0;24;27,3;13,169;5,8;22,95;33,7;8,43;33,84;7,33;41,9;10,104;30,659;9,8;41,57;0,41;11,61;10,28;3,059;36,6;35,4;1,25;44,37;39,3;0;17,708;58700,3;21033,58;8691,54;1433,82
19/10/2012;11,16;16,794;9,45;12,562;23,8;0;28,57;0;19,3;22,7;24,327;29,409;6,35;0;32,3;11,79;5,33;3,76;57,8;12,4;29,21;154;37,01;18,5;14,2;28,82;27,7;16,2;9,582;13,26;17,87;0;19,74;20,642;15,585;17,245;23,2;26,1;31,64;28,03;33,684;49,49;11,41;24,197;0;18,13;32,45;12,35;11,653;17,35;11,91;17,25;17,7;14,3;12,44;9,879;18,422;12,333;4,845;8,05;26,94;10,69;19,35;3,03;23,75;19,41;22,8;4,29;14,88;18;22,73;10,6;13,83;8,8;44,11;60;16,85;1,67;26,59;19,35;7,231;21,909;24,38;6,8;8,59;11,9;9,208;0;2,243;4,656;12,568;13,92;23,7;22,5;9,51;18,145;74,75;1,207;7,75;65,1;12,2;32,15;25,371;42,67;12,1;12,08;61,2;25;55,25;11;5,27;10,05;8,3;12,8;95,897;3,63;23,03;22,25;14,7;87,3;3,19;6,07;5,3;2,157;21,38;11,49;19;23;8,424;33,038;0;0;23,769;14,63;28,37;0;19,81;26,78;0;23,94;27,49;13,228;5,83;22,893;33,6;8,55;32,8;7,31;42,5;9,966;30,957;9,75;41,5;0,41;11,3;10;3,059;36,6;35,53;1,25;44,5;39,25;0;18,077;58922,04;21129,56;8733,35;1433,19
18/10/2012;11,226;17,098;9,31;12,603;24,3;0;29,2;0;19,25;22,9;24,409;29,491;6,5;0;31,95;12,15;5,35;3,97;58,74;12,5;29,94;154;37,2;19;14,1;28,79;27,75;16,48;9,429;13,39;17,95;0;19,3;20,533;15,111;16,751;23,68;26;31,9;28,31;33,487;48,15;11,81;24,097;0;18,25;32,28;12,23;11,777;17,3;11,93;16,9;18,02;14,29;12,56;10,112;18,362;12,333;4,85;8,2;26,82;11,15;19,4;3,05;23,95;19,22;22,55;4,56;15,43;18,82;23,81;10,82;13,8;8,946;46,45;56,8;17,07;1,67;27,43;19,25;7,272;22,24;24,645;6,92;8,17;12,15;9,159;0;2,25;4,706;12,712;14,144;23,54;22,54;9,82;18,29;76,48;1,216;7,81;66,65;12,5;32,5;26,149;42,93;12;12,2;62,19;25,3;54,5;11,21;5,24;10,42;8,5;12,8;96,547;3,7;23,5;22,5;14,7;88,71;3,22;6,09;5,31;2,165;21,23;11,6;18,87;23,5;8,688;32,952;0;0;24,111;14,89;28,583;0;20,05;27,9;0;23,75;27,99;13,018;5,87;23,163;32,95;8,54;32,55;7,27;42,14;9,966;30,709;9,41;42,4;0,4;11,87;10,4;3,059;37,4;36,15;1,24;45,07;39,55;0;17,885;59733,9;21370,61;8845,41;1457,34
17/10/2012;11,095;16,89;9,35;12,727;23,98;0;28,5;0;19,47;23,04;24,409;29,273;6,8;0;32,1;12,42;5,14;3,95;59,4;12,4;30,05;154,5;37,11;18,9;14,21;28,97;27,67;17,1;10,31;13,43;17,7;0;20,2;21,667;15,64;17,347;23,31;25,9;31,65;28,3;33,523;47,75;11,68;24,097;0;18,3;32,64;12,15;11,959;17,4;11,65;16,88;18,22;14,2;12,45;10,22;18,133;12,297;4,895;8,37;27,25;11,77;19,52;3,02;24,1;19,09;22,6;4,6;15,65;19,1;24,54;10,89;13,99;9,069;46,27;53,1;16,95;1,6;27,9;19,24;7,247;22,132;24,711;6,68;8,25;12;9,07;0;2,227;4,75;12,8;14,272;24,5;22,64;9,82;18,625;76,5;1,268;7,9;67,89;12,64;32;27,166;44;12;12,6;63,18;24,9;54,6;11,29;5,57;10,54;8,54;12,95;95,497;3,65;23,45;22,62;14,67;89,18;3,2;6,18;5,19;2,224;21,2;11,67;18,75;23,8;8,64;32,381;0;0;24,503;14,99;29,167;0;20,3;28;0;24,07;28,5;13,388;5,69;23,333;33,2;8,61;33,65;7,2;42;10,4;31,026;10;42,96;0,4;12,03;10,55;3,144;37,58;36,33;1,25;45,49;39,9;0;17,692;60087,29;21420,78;8863,36;1460,91
