Date;ABCB4 BS Equity;ABEV3 BS Equity;ALLL3 BS Equity;ALPA4 BS Equity;ALSC3 BS Equity;ALUP11 BS Equity;AMAR3 BS Equity;ANIM3 BS Equity;ARTR3 BS Equity;BBAS3 BS Equity;BBDC3 BS Equity;BBDC4 BS Equity;BBRK3 BS Equity;BBSE3 BS Equity;BBTG11 BS Equity;BEEF3 BS Equity;BEMA3 BS Equity;BISA3 BS Equity;BOVA11 BS Equity;BPHA3 BS Equity;BRAP4 BS Equity;BRCR11 BS Equity;BRFS3 BS Equity;BRIN3 BS Equity;BRKM5 BS Equity;BRML3 BS Equity;BRPR3 BS Equity;BRSR6 BS Equity;BTOW3 BS Equity;BVMF3 BS Equity;CCRO3 BS Equity;CCXC3 BS Equity;CESP6 BS Equity;CIEL3 BS Equity;CMIG3 BS Equity;CMIG4 BS Equity;CPFE3 BS Equity;CPLE3 BS Equity;CPLE6 BS Equity;CRUZ3 BS Equity;CSAN3 BS Equity;CSMG3 BS Equity;CSNA3 BS Equity;CTIP3 BS Equity;CVCB3 BS Equity;CYRE3 BS Equity;CZLT33 BS Equity;DIRR3 BS Equity;DTEX3 BS Equity;ECOR3 BS Equity;ELET3 BS Equity;ELET6 BS Equity;ELPL4 BS Equity;EMBR3 BS Equity;ENBR3 BS Equity;ENEV3 BS Equity;EQTL3 BS Equity;ESTC3 BS Equity;ETER3 BS Equity;EVEN3 BS Equity;EZTC3 BS Equity;FHER3 BS Equity;FIBR3 BS Equity;FJTA4 BS Equity;FLRY3 BS Equity;GETI3 BS Equity;GETI4 BS Equity;GFSA3 BS Equity;GGBR3 BS Equity;GGBR4 BS Equity;GOAU4 BS Equity;GOLL4 BS Equity;GRND3 BS Equity;HBOR3 BS Equity;HGTX3 BS Equity;HRTP3 BS Equity;HYPE3 BS Equity;IDNT3 BS Equity;IGTA3 BS Equity;IMCH3 BS Equity;ITSA4 BS Equity;ITUB3 BS Equity;ITUB4 BS Equity;JBSS3 BS Equity;JHSF3 BS Equity;JSLG3 BS Equity;KEPL3 BS Equity;KLBN11 BS Equity;KLBN4 BS Equity;KROT3 BS Equity;LAME3 BS Equity;LAME4 BS Equity;LEVE3 BS Equity;LIGT3 BS Equity;LLIS3 BS Equity;LPSB3 BS Equity;LREN3 BS Equity;LUPA3 BS Equity;MAGG3 BS Equity;MDIA3 BS Equity;MGLU3 BS Equity;MILS3 BS Equity;MMXM3 BS Equity;MPLU3 BS Equity;MRFG3 BS Equity;MRVE3 BS Equity;MULT3 BS Equity;MYPK3 BS Equity;NATU3 BS Equity;ODPV3 BS Equity;OGXP3 BS Equity;OIBR3 BS Equity;OIBR4 BS Equity;OSXB3 BS Equity;PCAR4 BS Equity;PDGR3 BS Equity;PETR3 BS Equity;PETR4 BS Equity;PFRM3 BS Equity;PIBB11 BS Equity;PMAM3 BS Equity;POMO4 BS Equity;POSI3 BS Equity;PRML3 BS Equity;PSSA3 BS Equity;QGEP3 BS Equity;QUAL3 BS Equity;RADL3 BS Equity;RAPT4 BS Equity;RENT3 BS Equity;RLOG3 BS Equity;RPMG3 BS Equity;RSID3 BS Equity;SANB11 BS Equity;SBSP3 BS Equity;SEER3 BS Equity;SLCE3 BS Equity;SLED4 BS Equity;SMLE3 BS Equity;SMTO3 BS Equity;STBP11 BS Equity;SULA11 BS Equity;SUZB5 BS Equity;TAEE11 BS Equity;TBLE3 BS Equity;TCSA3 BS Equity;TGMA3 BS Equity;TIMP3 BS Equity;TOTS3 BS Equity;TPIS3 BS Equity;TRPL4 BS Equity;UCAS3 BS Equity;UGPA3 BS Equity;UNIP6 BS Equity;USIM3 BS Equity;USIM5 BS Equity;VAGR3 BS Equity;VALE3 BS Equity;VALE5 BS Equity;VIVR3 BS Equity;VIVT4 BS Equity;VLID3 BS Equity;VVAR11 BS Equity;WEGE3 BS Equity;IBOV Index;IBX Index;IBX50 Index;SPX Index
31/10/2013;369141;15626953;6227700;315150;263400;103900;1344600;990900;1511100;6570000;1451600;8089000;531300;4142800;130400;976700;62100;9651300;1416950;309900;1803900;29357;2242800;148100;1364700;2461900;1653400;2086200;364130;7432100;3282200;0;999900;3832600;112458;2887952;1192700;46500;926900;1344600;963300;293200;6599300;1691767;0;2707500;109200;286800;1150490;1310300;2925100;2540000;1666700;6578700;3360100;4588789;520900;2087000;164800;1616100;321700;44100;1172400;102400;153700;251000;604600;14798400;102200;10337100;1293800;1545800;179900;341200;1098800;334560;2308200;1286300;455000;76200;15387971;96910;12652310;4261700;600600;187500;17472;0;15764211;11108000;34329625;6202625;215400;1110900;223000;300100;516000;5293451;309900;136800;1534400;542800;11761919;930500;6864000;3651500;686400;394300;1825300;1675900;871175600;1420800;13176300;16119800;917300;28254300;13243600;41479700;215500;129120;264900;3035200;117400;5444700;502000;459700;1149200;863700;1075625;1407800;0;429100;2273100;2493900;1233500;1242300;135600;79800;1252900;138900;1082200;906300;5303300;191600;844700;431100;223300;5505200;502500;74900;539106;52400;1134500;163400;434800;7823600;1903600;5552500;14128200;3683800;1236800;213200;0;528970;1295380608;1343047040;1243181952;625007232
30/10/2013;115540;9406875;1888300;236060;333600;185700;1639400;510700;741700;5439000;975500;4490800;457700;3444800;58800;555000;187700;7708000;909000;374600;1680600;31481;2676800;151100;823800;2726400;1195500;1500300;347553;4920700;3329000;0;595700;2456400;121350;2417066;619500;31900;621000;1170400;778200;224400;5920300;827482;0;2317900;256000;316000;1138500;661800;2147500;1359000;1592600;2885700;1135200;2051798;720800;1408700;82000;1414600;155800;23700;805000;25500;173700;221100;376700;5923100;37100;9311700;896500;1579100;243900;200200;850000;310320;3033000;522700;420500;270500;12587348;71610;9658990;3481100;403400;73400;13938;0;7918302;9760000;14318250;1920250;101100;381500;77300;516500;638200;3372151;285700;120900;667500;212400;4302984;645400;1999000;2713300;358800;236400;761400;3870000;277153000;1335500;9861700;2946800;672200;18461200;26132600;53392700;403800;29220;196500;2169100;90100;3223800;525300;691900;1089500;1799500;415750;1084000;0;702400;1482600;3211400;1044700;1117900;109100;55000;158200;133200;812200;365100;2816700;250600;679600;515200;152200;3617700;235700;109400;366056;47400;829800;632700;433600;9298900;595800;3246800;11788300;4769800;997200;193000;0;396240;603907520;632257088;556320704;469920224
29/10/2013;191388;6648118;1782900;376090;213900;192200;254300;598100;152400;5147300;1434300;8543000;1007800;2831200;78500;313000;54400;6363900;1703620;231400;1287400;17938;5070000;550700;944000;1504500;1365800;2386200;274572;6373800;4352500;0;278300;2777800;58321;2039023;492800;16200;291000;1419100;478700;97100;3781900;1202419;0;1485400;131400;443500;1592910;925000;1354200;2205700;1784300;4509700;1591000;1539650;494400;1763500;67000;1239000;211000;9200;748800;102200;433500;190700;501500;4822700;121400;3809800;755000;1563100;195400;404400;1143500;744850;3164000;994100;268800;189100;25968043;251570;21378500;2649900;1002600;99400;41712;0;14144090;5459600;131250;3361375;87300;312900;86400;133000;662600;5819300;764200;91200;362700;286900;4495801;138300;1583500;3363900;285100;347300;1421600;2361200;328059100;787100;8009700;5797200;226400;14664000;12140200;33147800;278200;48530;239700;2144100;67000;3433000;316100;820700;1168700;550200;518000;768500;0;339300;1091340;1503900;704800;4294300;111200;65400;90500;68400;503100;467900;5679700;359600;271200;864600;41200;2920500;321100;123200;675973;65100;506600;251700;332300;3705500;632300;2751900;9165400;3773600;1065100;308900;0;435370;613620928;646169984;581912512;479941504
28/10/2013;152504;10079437;3255100;1672660;161700;58000;274300;4219600;332700;3348600;975800;6052500;787600;1836800;47400;354500;94300;3357000;1006850;318000;1362000;45262;4851900;155700;791100;1226200;902400;815900;504642;8658100;2450900;0;282700;2118400;59891;3585715;707300;224700;561800;1125700;1672400;192500;5676400;1562455;0;2081800;253300;383700;1800920;630300;1454200;1042800;1906900;1195000;924300;1941172;1261100;3026800;108400;1502000;184000;21700;769800;103400;374900;349800;451800;4208100;117200;4528200;848200;1141700;163700;280300;1330500;801660;2965300;388900;220000;299300;10982874;85470;6460960;2500600;343000;290800;24744;0;10184146;5301200;239750;2751500;128200;545900;85400;354800;693000;9084737;160800;78100;620000;260500;2802917;488500;4922300;3410600;183600;182600;1667400;367000;262128600;1178900;6829400;3827800;398500;24140600;26668800;73139200;177900;26220;81200;2515800;136100;2686400;314500;986000;975200;506100;806500;2241800;0;958900;1464600;1796000;767800;0;86600;88400;160600;168000;928000;748500;5269000;190000;238000;674200;229300;2709300;196800;71400;191191;88500;1015600;1610900;276300;4456800;651000;6575900;11456600;8145900;1038500;161400;0;431730;579612288;610428096;551355200;565866112
25/10/2013;247946;9760408;2051900;532400;105600;41600;485600;0;161900;7346800;1019500;4971200;389800;2330400;26900;843400;43400;7675900;1876680;105600;1339600;26473;974300;149800;970600;1147800;969900;528500;306835;7253100;4048500;0;412200;2141600;37268;2845845;656600;25900;262000;1048400;716500;761400;6747000;878087;0;2289600;106300;489100;790240;2693800;1099300;845400;863400;2322900;790000;2105708;522300;1634200;170600;2489000;399500;20600;860900;41000;296800;372100;528500;6262400;61300;6129200;702400;1464300;227600;242400;2157600;2007910;1090100;119000;110000;384400;6234932;103950;5853870;2679600;311200;247200;32016;0;7413137;8696400;204250;1149000;216900;396700;104000;96600;967300;11285763;109900;193300;506900;240500;1439934;264900;2272300;2105200;182500;127600;1267700;594500;240018800;453200;7406900;7873500;197100;18933300;19907200;30113900;175600;59460;87900;2119700;367200;2210700;303300;244500;1049800;260100;429875;462300;0;517900;2121240;1843500;1402900;0;105500;56300;192300;167400;262600;491000;2350500;380100;304300;370100;101500;7171200;191500;144700;109252;104700;1161000;2106400;160400;2833900;354300;15370000;9433800;6038700;977500;95700;0;545870;494410304;542110784;467696288;525541472
24/10/2013;177450;4512920;2687500;389950;174700;230200;333000;0;379600;6580000;1037300;5762900;992100;2918500;241500;244000;118700;10564400;1906240;134900;1570500;18721;1450400;170000;1328700;1866800;1269900;2484500;533568;6106400;4612800;0;410400;1913400;160580;3491172;998300;89200;772000;1462500;1081000;173000;8570800;1178017;0;1908100;247800;489300;1123210;2182000;1766900;1185600;1882800;1946600;728700;726987;338300;2758700;71600;2596000;329000;42900;1284800;122100;1495800;203900;431000;11288000;90700;4628700;605400;2196300;198200;161700;1083400;503820;1632000;98600;292600;75300;9767843;60280;7781950;4328000;455900;218900;116853;0;6107423;5613200;156000;2030000;272700;731300;156500;134000;573400;6183034;116000;82600;652900;278000;2456500;500400;6820900;3563200;388500;367800;1367600;934900;297654200;722300;6075600;3971800;631900;30001900;4619300;22420100;381800;77910;179900;6938700;87700;4280400;495100;866700;670400;812300;812875;643300;0;194800;1222420;3886800;2454400;0;103400;73100;149700;113800;355900;251900;4670900;377700;500300;731600;148000;3549400;184500;156800;141101;110300;654300;327000;174500;4296000;1677100;3496800;11233600;14813200;694600;228000;0;771680;564923904;599457920;525948096;513973120
23/10/2013;177248;9256361;2333500;310860;186500;471300;242800;0;383900;4973000;980700;9296800;2156400;4296000;3449900;471300;24100;4190000;1149960;389700;1351200;32142;1635300;147200;1215500;2518700;1418700;1236600;410856;4646400;2993800;0;429900;3082600;81467;2422035;918300;119200;364000;1953700;971100;204100;7809700;1215420;0;1390200;361300;332900;1581800;1006500;2193300;2021800;3739600;2835000;822100;624077;543400;1559400;159000;2454000;338600;15700;1078400;102400;226000;110100;501600;5274100;60400;3947900;697900;2403900;197500;136100;827100;621360;1585000;431900;120600;555400;10808305;139590;8490570;2872100;261200;69800;223910;0;10105941;8925200;132625;1391125;212100;440000;430900;660300;600900;6121050;403600;179600;903200;388800;1959434;279100;1944800;2335200;244800;251700;801100;3069500;161376500;576700;5666100;6225600;569900;25901500;6438900;20974300;307100;87520;123800;4235900;64300;3916900;234500;601400;450500;1786000;844375;990400;0;370800;1060680;1358000;1716900;0;56800;83000;302200;246400;176900;476300;3661500;258100;531200;364400;185700;3598000;400200;112300;272425;220900;925600;2992300;199400;4868800;591300;3724400;12569000;39529000;1132200;450900;0;525720;401900608;438661088;366170400;521774464
22/10/2013;214920;7259675;2088200;617430;397100;168100;423600;0;502800;6515300;818100;8791300;453700;6122100;484600;716000;239900;3826600;1085550;104100;1771700;14299;2032800;179600;1847000;2623900;1699300;1059200;485173;4890900;3700400;0;596800;3706200;68652;3626645;882800;54200;589900;1536000;1125000;261300;8744300;1747073;0;1759900;78900;358300;1359380;1327400;1440400;927900;2691600;2095100;1270100;193396;457300;2173300;186200;1697700;375100;30900;1513100;317100;506200;87600;511500;5375200;54300;5167700;1011500;2458000;329500;324300;1543300;420900;4521300;329200;264600;292000;13588611;155320;9176860;3181500;327300;1004800;179673;0;14242375;5799600;226875;1242875;267700;426900;104500;279400;531600;20153895;265600;170400;630900;266100;1410384;280700;2550000;3471000;366000;174200;745700;1454200;162133200;563500;7610200;6241500;849700;45834700;7481000;32601600;262900;37820;300200;5116600;39800;2442300;414000;820400;836600;585900;695250;867800;0;1625400;1756660;2157100;933800;0;66200;40400;477000;179100;66300;452300;6817200;529700;514000;618300;81700;3213100;596400;109200;186656;53500;855900;358100;371600;5628500;2005600;4087500;19878800;9894100;1040500;262200;0;739700;460694208;490832384;429636000;556544128
21/10/2013;92210;6205577;1904000;343750;288900;94300;236100;0;248700;4801600;903000;8076100;622400;3558200;175000;558400;172600;3466300;867170;52500;2024700;21541;977700;103500;885600;1871300;1070600;1953400;636143;8322500;2144500;0;447900;2825200;49560;2166912;510600;18200;313100;609200;751800;243200;5425200;1620760;0;1602900;190900;556700;819720;1171600;2057400;1873200;1045500;1080200;861800;633797;405900;1081600;229800;1692500;219800;28700;942300;100700;553900;169900;331000;4918300;58400;5113700;592900;1672600;71900;249300;1115800;468570;1602200;110300;195600;937100;12704500;125400;8579890;2243300;355900;78600;34743;0;8616867;4643600;84875;1022625;126500;439500;46100;114800;732000;19630771;253100;92700;578000;162700;1514734;366200;2344800;2355600;232800;196300;464900;2378800;198745700;1018700;8344900;2263000;299400;24829400;11280700;51475100;265900;63300;185600;1434000;45300;3729800;291900;477100;384600;491000;446250;786000;0;256100;755420;2052900;1121600;0;213400;47800;231400;90500;77800;407600;3158600;451600;238200;1942800;269500;3311700;233100;148900;140194;85900;783900;1473100;526600;3916500;1513900;3359700;19486400;6491000;1654000;344200;0;649350;465851392;487793408;438046496;485455872
18/10/2013;89382;7906735;3263200;325490;781200;222600;261400;0;256900;5158400;1210700;8116800;4429600;7660700;2159800;1204900;43800;8915200;811560;189100;2207000;11678;1906300;110800;2377600;3607200;4745900;1047000;493517;6025700;5917100;0;809900;7224200;74798;3123329;860800;13900;436600;619400;934800;161200;7696800;1066506;0;2647300;168200;405400;1730410;784600;1625100;1279500;619800;1383200;815600;723681;1262500;2924100;27600;2132400;373000;24000;667200;153200;339000;116900;423100;5745500;66300;7629700;735800;820200;318400;191800;805800;196270;1323500;245800;162600;76500;15439646;320980;14930520;4541800;343000;231100;55144;0;12858984;7558000;135250;1129250;154200;2093200;164100;144100;717100;3423238;306200;85400;835600;126700;3408484;378600;1901800;3554600;290700;305400;632700;2974300;273384500;439400;6958600;10218500;488200;43154600;7345600;27932200;125100;62390;229800;1735800;91800;3044100;237200;660900;901200;631700;389875;1001200;0;2710800;1093320;2271500;1569400;0;87300;29100;389200;194100;65500;419000;2297400;510000;457300;794400;95100;3765900;269500;115300;74179;185900;635400;824400;513200;8702500;507600;12632500;22376800;8940000;1008800;137000;0;529490;597747520;634510400;564700416;685422848
17/10/2013;144425;5859545;3668300;323290;362900;181500;274100;0;311400;4680800;1165400;5853600;1585000;5664100;1814100;439700;251000;9584900;1229920;356900;1020600;25955;1238400;171100;2513600;3813400;5128100;558200;302496;10832100;6966400;0;444600;3527000;79244;1973248;643200;34500;501700;528300;629700;87400;12691400;1706169;0;2604400;223400;593300;1779140;1236200;1233800;912200;943700;2280800;1422600;752339;476400;5759200;79200;2781300;247000;51500;844900;819000;295300;127300;384900;4034600;80300;10377700;952300;735700;131100;90300;1033900;408050;1210000;620500;377600;670000;12710352;80080;13206050;3048800;327100;540100;26461;0;7041661;11760400;112500;1302875;99200;643800;301000;278700;718500;3047015;546100;50400;611200;1033200;1261817;391600;1983400;4416000;407700;478600;1505400;2497200;398737200;1416100;15206900;7388600;803400;25176700;6086500;26857200;345800;91430;376500;6014700;75500;3330900;294800;435100;358400;488900;1587375;818500;0;125600;1717340;1616000;871100;0;87300;51000;261300;201200;114900;527700;2460200;142600;509600;1217300;146900;5176100;146700;106800;101391;448900;505500;1497500;467400;17098100;516900;13674700;24842900;390400;1010800;377400;0;464230;720721216;760719232;682582976;523318880
16/10/2013;258550;8277770;4377700;721930;244500;767200;406800;0;267400;8096800;2285800;10549400;996800;4807000;510600;571100;270900;9452700;4427600;218300;1554400;22783;2407100;90700;2387100;3616100;5202300;1364500;835285;11668000;5645800;0;756200;6922400;53614;3920474;992800;95800;434500;1168300;1319400;299500;13580600;3081705;0;3867100;308700;851700;1970100;758000;3629000;2085800;2330100;5501000;3607300;2017728;639500;4648100;138200;3495000;350300;20300;1613200;673500;244200;140300;532600;15233300;118700;8072800;1096200;1843100;283200;522100;3098600;369120;3346400;472100;319700;357800;19758066;309870;13698520;5775500;626600;196900;84231;0;18437463;14770000;434250;2756500;94300;690000;123000;326200;1073700;7279233;1496800;86300;815000;1038000;4432618;333500;3618900;5744300;431300;320000;1152900;13037700;853245700;3046700;15958500;14420700;656400;55916400;11081200;34933900;303100;83840;201900;4094400;75400;9710400;506600;681900;886300;1526200;1080375;1791200;0;2617000;2046560;2545200;1989100;0;180000;31800;401400;198100;366100;400800;5898900;260300;628400;631500;299600;7963100;750700;185100;324129;177500;817800;1641500;658500;9754500;2264000;3543500;16980800;514900;1282000;407700;0;569920;1296004096;1352507136;1237421440;508404128
15/10/2013;153110;10240452;4268700;951940;397800;124400;314700;0;264600;6084900;1468900;7832400;373600;3549600;2237300;409300;115200;6826100;1705150;380600;2048800;38836;2634300;230700;2412700;3115000;3194100;909900;456803;9897200;6767800;0;702200;7896600;191440;3527917;1278900;67900;1474700;1270800;1418200;333500;7795400;1820280;0;3708200;276400;462500;1233870;2204900;4028900;2361800;2080200;5959900;2240600;1573219;826800;2855900;104200;3568900;293200;29900;946300;308000;300800;187800;383000;8864100;176200;6557300;1348800;1987500;253000;156800;3129300;655330;3786200;459300;220700;166700;16294276;137940;13561240;7780800;848300;224000;54538;0;19054124;13384400;210625;2030375;52500;425600;119200;583700;948200;9451197;434300;63100;1344600;177000;6227151;515000;2149500;3793500;265100;508900;1090500;16071200;472908700;1546700;15365500;10713000;689100;27541800;9149200;27175300;272900;85490;826500;2008400;74600;7951800;629100;606800;670800;1708800;2204750;2031100;0;821800;1492400;2400400;2125800;0;153100;30600;597500;324100;126000;663200;4144900;240900;435200;544600;281000;9689900;446200;173500;126890;169100;1103600;381200;548400;7330400;1344400;9481100;22992500;1688300;1421600;137500;0;365040;857525504;913356416;808826688;500756640
14/10/2013;162301;5270490;6971700;510620;218200;293400;647400;0;340500;4051600;843800;6257400;305800;4245700;69800;1059200;408200;4315300;1850500;867400;1181800;29242;1970400;100000;1631800;2145800;2162400;767800;534458;5471100;3755600;0;773800;2453400;412957;2034970;907100;33800;1189100;690700;1270300;245600;7606700;1027902;0;2390700;236800;481000;1180630;1076400;2353000;1868700;1028400;3104300;1196900;2325057;254100;1178600;282600;3003700;705500;35100;1071200;41400;200800;663000;405700;4483200;113600;5672500;867600;1268700;192700;189700;1680000;253090;5471600;707600;118300;249400;11209892;116600;9734780;4437200;771900;187500;54942;0;10497497;7158000;278750;2258875;192600;798200;80600;128000;1431400;19983607;362200;154100;1460600;1752600;2587417;481500;2317500;3816500;508500;339300;706800;532800;126108500;1829200;18866300;20336100;691700;16951500;5821600;21458300;283600;90540;167600;2991000;152100;8620500;426500;354700;814700;273200;1234875;1267000;0;165900;1237340;1116500;868600;0;96900;35300;384700;169300;233500;361600;6636200;125000;226900;557700;87700;7873300;188300;209000;141504;196600;878800;480600;353300;7278300;1116000;4882000;20998700;527200;725700;159800;0;602550;409443904;453041984;372431008;410674080
11/10/2013;180682;6291085;5810400;410080;180300;21300;212600;0;127800;4069500;719000;5303200;589200;5691900;865900;931700;212500;3382200;1065740;1069400;1502500;14360;1300500;94700;1029800;1791800;2569000;330800;341323;5936900;2304100;0;341600;4959600;70744;1727802;1171300;59900;586900;468200;1086300;250200;10406200;1030002;0;2999400;259500;397600;2614920;1672000;1820800;1749800;723400;2240800;1175300;543612;506000;929500;75400;1482700;304300;153200;781900;154300;347500;166800;383200;3028500;137500;5131800;1268700;1377100;266600;264600;1316900;270130;2039500;1476000;72200;91700;9731184;112970;9940590;6860000;697600;444200;15654;0;6101082;15720000;177250;871375;97800;884800;156400;178200;793300;15316815;478000;132900;447300;360400;2234367;168100;2353200;1604500;728000;137100;641300;1097300;33632900;1002000;16381100;14999500;638200;35605000;5113600;18704500;331300;55290;329400;1730100;71600;11431500;522300;505700;799600;371700;1227500;960400;0;653200;580240;2105100;755900;0;161100;60300;565700;136400;1413100;1064400;3146800;269500;302700;594600;88800;7834100;283900;189000;164584;190600;721900;1385200;284100;6733700;412000;2236000;16351600;1042600;789800;168800;0;303680;305235584;339153312;266468704;470111456
10/10/2013;124124;8862824;4060200;109890;249400;63500;471200;0;294000;5100400;1022900;8035700;313700;6824800;729500;890300;205200;5034500;961970;733800;1428400;38761;2886700;403200;914500;2554900;1828000;1396300;494741;6506100;3452000;0;512200;3430800;19876;3123591;2216700;46500;1098500;709800;2093000;302300;9728000;1104809;0;1904100;506700;467900;1526360;1829100;2726100;1516500;1234800;3598000;1108800;773082;353400;1921600;96200;1145700;484200;24300;1667100;633600;425300;194900;302300;5634500;80400;4620500;1007800;1189300;522900;357100;1377300;526100;3605500;1639700;311000;114900;13799177;134640;11632830;5093200;677600;251300;19997;0;8233237;3723600;217375;2577000;187100;1426800;97100;127500;1303600;33936076;659600;823200;1039200;426700;2144434;420900;4883300;3750300;654900;1140300;816000;2031400;114545400;1499300;18308000;8033300;1517800;30453600;6742500;22706200;305200;47250;266500;1601500;101100;3537519;513800;608400;542300;946300;1394250;1353300;0;229200;904060;3246200;1333700;0;116800;45900;821400;143400;853700;836000;2944300;265800;314200;739900;162300;7815700;253400;188400;494760;156800;1002500;469300;345400;8133400;573800;3656000;18161700;559800;818600;478800;0;298090;413658208;447189408;380310208;534280064
09/10/2013;741211;6115569;1513200;371690;405400;303100;528900;0;282300;5982100;931600;6667400;1444500;4020200;136300;573800;186100;9276600;1677640;415300;1338900;42924;1593000;252600;1403300;3205700;2182300;1032300;383488;4521400;4958400;0;617800;2949400;334236;4213389;1588200;23000;741800;1671300;1286200;172600;6758500;1369236;0;2348400;653500;567600;1893100;1405600;3033100;1644000;910700;3826700;2062900;1612599;435100;2541200;135800;1764200;543500;78900;1606800;94400;541300;195200;718000;9498000;180200;8212200;953400;1500600;541200;454300;736300;4848530;2257300;952100;313800;315900;10744263;183590;9748310;3895800;412600;100300;31006;0;7633486;22409200;85250;1686750;88200;1546600;250400;117100;733900;84300833;532400;80500;902800;327900;3054101;501200;2035900;3107400;278900;153400;929100;2005900;116743800;1349900;15284400;3458200;422800;22472500;6379800;19425400;284300;31680;110100;1485000;96400;5307291;527400;1294300;1497700;632300;698625;1431800;0;292100;948000;2697700;1477200;0;41800;18100;948800;53900;89800;589700;4025600;856200;351500;1331500;57600;19088100;363700;171000;217698;79900;1419800;875400;254800;5846200;478500;3579100;21068000;1391900;1910700;276800;0;408720;421237888;494782016;375111104;548816064
08/10/2013;168563;7649211;1111600;679030;131300;174600;547100;0;80500;5717300;1241800;4379600;432200;2529500;132700;1026600;128200;6749000;928960;307300;849700;27399;1423000;208400;1271500;1982800;10387800;323300;295265;6948300;2822100;0;796200;4433400;227139;2567577;718000;76000;528600;827100;1292400;191700;5131200;1395938;0;1226300;306800;433200;3414510;1378200;2729600;1659700;912300;2175000;1086400;676384;566400;2346000;125800;1422200;409900;56100;1731500;64000;756200;84600;604300;5303600;34900;3586700;590000;1364200;826100;333600;578600;587080;1891000;728000;256300;437800;9325511;61160;7784590;4556200;685500;157300;181592;0;6439796;6456800;98000;825125;182800;943700;285900;151300;456000;64401461;177400;184600;1079700;172300;4580084;210900;1290500;2383700;403000;136600;524800;1139900;117476300;1271700;21097300;5040900;545500;21949200;9733200;23302700;303600;14330;283800;955100;112100;5647137;357000;459400;1035400;470200;1140750;880600;0;309900;968420;1504100;1405600;0;119000;10400;178500;199100;461500;819000;10048800;406300;254900;483300;109600;5913100;282300;159000;81435;70900;1619800;626400;556000;4787400;462700;5262100;12246400;207000;1532100;220300;0;1803230;400255296;428279392;365516288;537136320
07/10/2013;171795;6903642;1594100;271150;328200;58000;186400;0;188800;3944300;511800;6204900;138600;5017800;675200;755900;63500;6772700;718330;350100;1399100;43613;1692000;60700;1232000;2998600;1143800;657000;625574;3929000;3963200;0;1534000;4090800;390857;2708672;796400;7700;371100;1016900;1442400;707700;6641400;3060403;0;3613600;331100;418400;803990;928700;1634300;1697000;1149000;1674500;1015700;1280821;877600;685400;97000;1628100;233300;4500;879200;93900;497000;54300;635900;7041400;110300;5867400;751900;1239500;395100;162100;821600;154800;2130100;383800;209900;423200;6940498;48620;6889850;2767500;389200;160900;61709;0;5423125;6321200;98250;1647875;153100;1263200;346200;320400;631700;37254417;705700;71200;525300;364900;1588517;335800;1347700;2847300;334400;248100;754600;1548500;105093000;2442500;24886700;4763800;343100;17629800;5999300;18426000;308500;62190;65200;1339300;83600;5723400;322700;335500;808300;447600;898000;1071000;0;139800;533880;1453900;1173700;0;64000;36000;143300;122700;149100;538500;2347400;117900;196800;754500;64800;9820900;140300;82900;86575;88700;640500;177700;1175000;6280400;494900;3629100;11126400;2604700;1406100;383500;0;1999270;347215488;369601216;312981312;413618784
04/10/2013;329147;3426819;2608500;210760;153000;208300;292100;0;460400;5579300;652500;4000700;559800;3831100;1167600;1069800;203100;12845900;927970;359500;1039500;34935;1859900;105400;1236700;2491200;1448000;707500;189463;5909100;2247300;0;943600;2980400;64467;5163791;520500;45300;738300;1359400;952200;220100;7054700;1319431;0;1718100;285900;540300;950400;2002200;2971600;1924700;1245600;2319800;1859000;984915;1074200;1565800;122800;1039100;317100;7100;1004000;566500;490700;259300;818200;3141900;103900;5682600;829300;711700;231500;223500;1533800;599490;983400;22350900;253100;317500;9180754;103180;6271760;2187800;334000;182300;204013;0;6019706;9279600;85500;1525250;175100;306500;46000;233500;514600;39150060;1487300;204600;1219900;382500;2520234;525900;831700;2118000;454100;141900;986200;1056500;150949000;2841400;28652200;3384200;454000;25200300;9433500;27895800;182300;10520;89600;1947900;88700;4227697;344800;226100;649800;2326700;1187375;872300;0;328000;1582040;2666700;1190900;0;148800;41300;539600;103000;118300;699300;5183300;340500;435200;638600;174700;6280600;418900;77900;138783;110900;791000;603400;122400;5151400;473300;3925200;13060600;3874500;1169100;232800;0;701480;430037312;460592192;388956000;421141824
